129,30/01/2020,,United Arab Emirates,1/30/2020 21:30,4.0,0,0
130,30/01/2020,,Philippines,1/30/2020 21:30,1.0,0,0
131,30/01/2020,,India,1/30/2020 21:30,1.0,0,0
132,30/01/2020,,Italy,1/30/2020 21:30,2.0,0,0
133,31/01/2020,Hong Kong,Hong Kong,1/31/2020 19:00,13.0,0,0
134,31/01/2020,Taiwan,Taiwan,1/31/2020 19:00,10.0,0,0
135,31/01/2020,Macau,Macau,1/31/2020 19:00,7.0,0,0
136,31/01/2020,,Japan,1/31/2020 19:00,17.0,0,1
137,31/01/2020,,Thailand,1/31/2020 19:00,19.0,0,7
138,31/01/2020,,South Korea,1/31/2020 19:00,11.0,0,0
139,31/01/2020,,Singapore,1/31/2020 19:00,16.0,0,0
140,31/01/2020,,Vietnam,1/31/2020 19:00,2.0,0,0
141,31/01/2020,,France,1/31/2020 19:00,6.0,0,0
142,31/01/2020,,Nepal,1/31/2020 19:00,1.0,0,0
143,31/01/2020,,Malaysia,1/31/2020 19:00,8.0,0,0
144,31/01/2020,Ontario,Canada,1/31/2020 19:00,2.0,0,0
145,31/01/2020,British Columbia,Canada,1/31/2020 19:00,1.0,0,0
146,31/01/2020,,Cambodia,1/31/2020 19:00,1.0,0,0
147,31/01/2020,,Sri Lanka,1/31/2020 19:00,1.0,0,0
148,31/01/2020,New South Wales,Australia,1/31/2020 19:00,4.0,0,2
149,31/01/2020,Victoria,Australia,1/31/2020 19:00,2.0,0,0
150,31/01/2020,Queensland,Australia,1/31/2020 19:00,3.0,0,0
151,31/01/2020,Bavaria,Germany,1/31/2020 19:00,7.0,0,0
152,31/01/2020,,Finland,1/31/2020 19:00,1.0,0,0
153,31/01/2020,,United Arab Emirates,1/31/2020 19:00,4.0,0,0
154,31/01/2020,,Philippines,1/31/2020 19:00,1.0,0,0
155,31/01/2020,,India,1/31/2020 19:00,1.0,0,0
156,31/01/2020,,Italy,1/31/2020 19:00,2.0,0,0
157,31/01/2020,,Sweden,1/31/2020 19:00,1.0,0,0
158,31/01/2020,,Russia,1/31/2020 19:00,2.0,0,0
159,31/01/2020,,Spain,1/31/2020 19:00,1.0,0,0
160,31/01/2020,,UK,1/31/2020 19:00,2.0,0,0
161,01/02/2020,,Japan,01/02/2020 18:53,20.0,0,1
162,01/02/2020,,Thailand,1/31/2020 10:37,19.0,0,5
163,01/02/2020,,Singapore,02/02/2020 01:03,18.0,0,0
164,01/02/2020,,South Korea,02/02/2020 02:23,15.0,0,0
165,01/02/2020,Hong Kong,Hong Kong,02/02/2020 01:03,14.0,0,0
166,01/02/2020,Taiwan,Taiwan,1/31/2020 15:20,10.0,0,0
167,01/02/2020,,Germany,01/02/2020 23:33,8.0,0,0
168,01/02/2020,,Malaysia,1/31/2020 8:15,8.0,0,0
169,01/02/2020,Macau,Macau,1/31/2020 8:15,7.0,0,0
170,01/02/2020,,France,01/02/2020 01:52,6.0,0,0
171,01/02/2020,,Vietnam,01/02/2020 07:38,6.0,0,1
172,01/02/2020,New South Wales,Australia,01/02/2020 18:12,4.0,0,2
173,01/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
